,Date,Symbol,LGBM_Prob_5.0%hit,Adj Close,Capitalization,Industry,Invest_Amount,Shares
20292,2020-12-04,GMDCLTD,0.10081830704465713,48.45000076293945,SMALLCAP,METALS,20163.661408931428,416.0
20293,2020-12-04,NMDC,0.10022204546450306,106.8499984741211,LARGE,METALS,20044.409092900612,188.0
20295,2020-12-04,SEQUENT,0.1000007213558088,160.0,SMALLCAP,PHARMA,20000.14427116176,125.0
20297,2020-12-04,CHENNPETRO,0.09935814026167678,90.5999984741211,SMALLCAP,OIL & GAS,19871.628052335356,219.0
20298,2020-12-04,PAGEIND,0.09922023123320431,24013.30078125,MIDCAP,TEXTILES,19844.04624664086,1.0
20299,2020-12-04,GILLETTE,0.09896098290780471,5764.5,MIDCAP,CONSUMER GOODS,19792.19658156094,3.0
20296,2020-12-04,JSWENERGY,0.09940104349725704,68.94999694824219,MIDCAP,POWER,19880.208699451407,288.0
20285,2020-12-03,SEQUENT,0.09981431743423103,160.10000610351562,SMALLCAP,PHARMA,19962.863486846207,125.0
20289,2020-12-03,GODREJIND,0.09926542068612614,420.8999938964844,MIDCAP,CONSUMER GOODS,19853.084137225225,47.0
20288,2020-12-03,RELIANCE,0.09932400602466501,1964.050048828125,LARGE,OIL & GAS,19864.801204933003,10.0
20287,2020-12-03,FORTIS,0.09933121112686955,144.9499969482422,MIDCAP,HEALTHCARE SERVICES,19866.24222537391,137.0
20286,2020-12-03,PTC,0.09950995122335504,60.70000076293945,SMALLCAP,POWER,19901.990244671008,328.0
20284,2020-12-03,HEG,0.10001257563306576,825.5,SMALLCAP,INDUSTRIAL MANUFACTURING,20002.51512661315,24.0
20283,2020-12-03,SCI,0.10003745113036389,60.9000015258789,SMALLCAP,SERVICES,20007.490226072776,329.0
20282,2020-12-03,GMDCLTD,0.10063037912228656,49.04999923706055,SMALLCAP,METALS,20126.07582445731,410.0
20281,2020-12-03,NMDC,0.1009890997532033,105.75,LARGE,METALS,20197.81995064066,191.0
20280,2020-12-03,CHALET,0.10108558786583377,167.60000610351562,SMALLCAP,SERVICES,20217.117573166754,121.0
20271,2020-12-02,NMDC,0.10060674691753223,103.1999969482422,LARGE,METALS,20121.349383506447,195.0
20272,2020-12-02,SCI,0.10021008492601885,58.9000015258789,SMALLCAP,SERVICES,20042.01698520377,340.0
20275,2020-12-02,BLISSGVS,0.10000414138893733,168.75,SMALLCAP,PHARMA,20000.828277787467,119.0
20270,2020-12-02,CHALET,0.10072940849868639,161.85000610351562,SMALLCAP,SERVICES,20145.881699737278,124.0
20274,2020-12-02,NTPC,0.1000435469288383,94.8000030517578,LARGE,POWER,20008.70938576766,211.0
20273,2020-12-02,BEL,0.10010718706325167,113.5500030517578,MIDCAP,INDUSTRIAL MANUFACTURING,20021.437412650335,176.0
20276,2020-12-02,SEQUENT,0.09994775032126996,161.85000610351562,SMALLCAP,PHARMA,19989.550064253992,124.0
20277,2020-12-02,GMDCLTD,0.09976563082010528,47.75,SMALLCAP,METALS,19953.126164021058,418.0
20278,2020-12-02,COALINDIA,0.09941372077689761,129.75,LARGE,METALS,19882.74415537952,153.0
20279,2020-12-02,NFL,0.09917178235846238,36.099998474121094,SMALLCAP,FERTILISERS & PESTICIDES,19834.356471692477,549.0
20264,2020-12-01,COALINDIA,0.10009044337250524,126.4000015258789,LARGE,METALS,20018.088674501047,158.0
20260,2020-12-01,BEL,0.10079241263375704,111.8000030517578,MIDCAP,INDUSTRIAL MANUFACTURING,20158.48252675141,180.0
20261,2020-12-01,HINDCOPPER,0.10043577177717493,41.0,SMALLCAP,METALS,20087.154355434985,490.0
20262,2020-12-01,BLISSGVS,0.10026261859302521,169.8000030517578,SMALLCAP,PHARMA,20052.523718605044,118.0
20263,2020-12-01,CHALET,0.1000925193831275,152.0500030517578,SMALLCAP,SERVICES,20018.503876625502,132.0
20265,2020-12-01,NMDC,0.09991188666017818,99.25,LARGE,METALS,19982.377332035638,201.0
20266,2020-12-01,ADANIGREEN,0.09976466757117487,1134.699951171875,LARGE,POWER,19952.933514234974,18.0
20267,2020-12-01,SCI,0.09963580458271919,59.54999923706055,SMALLCAP,SERVICES,19927.16091654384,335.0
20268,2020-12-01,GMDCLTD,0.09958830954322816,47.25,SMALLCAP,METALS,19917.66190864563,422.0
20269,2020-12-01,CHENNPETRO,0.09942556588310962,87.75,SMALLCAP,OIL & GAS,19885.113176621922,227.0
20254,2020-11-27,CHALET,0.10012028156371544,150.85000610351562,SMALLCAP,SERVICES,20024.056312743087,133.0
20250,2020-11-27,VTL,0.1005590615844559,815.1500244140625,SMALLCAP,TEXTILES,20111.81231689118,25.0
20251,2020-11-27,COALINDIA,0.10051629281202698,125.5500030517578,LARGE,METALS,20103.258562405397,160.0
20252,2020-11-27,NMDC,0.10039345542785712,96.4000015258789,LARGE,METALS,20078.691085571423,208.0
20253,2020-11-27,BEL,0.10027210275986152,111.0999984741211,MIDCAP,INDUSTRIAL MANUFACTURING,20054.420551972304,181.0
20255,2020-11-27,SCI,0.10010782393796812,56.0,SMALLCAP,SERVICES,20021.564787593623,358.0
20257,2020-11-27,HEROMOTOCO,0.09957796815584817,3108.85009765625,LARGE,AUTOMOBILE,19915.593631169635,6.0
20258,2020-11-27,JAICORPLTD,0.09951000994815672,91.5,SMALLCAP,INDUSTRIAL MANUFACTURING,19902.001989631342,218.0
20259,2020-11-27,PAGEIND,0.09933026484381266,22754.900390625,MIDCAP,TEXTILES,19866.05296876253,1.0
20256,2020-11-27,GMDCLTD,0.09961273896629737,46.95000076293945,SMALLCAP,METALS,19922.547793259473,424.0
20245,2020-11-26,HEROMOTOCO,0.09987881262605752,3024.550048828125,LARGE,AUTOMOBILE,19975.762525211503,7.0
20249,2020-11-26,PAGEIND,0.09945953043615598,22837.80078125,MIDCAP,TEXTILES,19891.906087231197,1.0
20248,2020-11-26,BLISSGVS,0.09967146362967126,163.35000610351562,SMALLCAP,PHARMA,19934.29272593425,122.0
20247,2020-11-26,JAICORPLTD,0.09975668425790667,90.8000030517578,SMALLCAP,INDUSTRIAL MANUFACTURING,19951.336851581334,220.0
20246,2020-11-26,SCI,0.099870170077339,56.9000015258789,SMALLCAP,SERVICES,19974.0340154678,351.0
20244,2020-11-26,BEL,0.09994029925552621,108.9000015258789,MIDCAP,INDUSTRIAL MANUFACTURING,19988.05985110524,184.0
20243,2020-11-26,ADANIGREEN,0.1000474835312665,1104.449951171875,LARGE,POWER,20009.4967062533,18.0
20242,2020-11-26,GMDCLTD,0.10012859279116719,47.5,SMALLCAP,METALS,20025.71855823344,422.0
20241,2020-11-26,FDC,0.10056277903202208,327.29998779296875,SMALLCAP,PHARMA,20112.555806404416,61.0
20240,2020-11-26,CHALET,0.10068418436288765,150.35000610351562,SMALLCAP,SERVICES,20136.83687257753,134.0
20231,2020-11-25,CHALET,0.10061062362674039,152.14999389648438,SMALLCAP,SERVICES,20122.12472534808,132.0
20232,2020-11-25,FDC,0.10036117454363572,326.29998779296875,SMALLCAP,PHARMA,20072.234908727143,62.0
20234,2020-11-25,BEL,0.10018142118587627,106.8499984741211,MIDCAP,INDUSTRIAL MANUFACTURING,20036.284237175252,188.0
20230,2020-11-25,SCI,0.10063027953805297,54.20000076293945,SMALLCAP,SERVICES,20126.055907610593,371.0
20233,2020-11-25,GMDCLTD,0.10028609135351789,45.6500015258789,SMALLCAP,METALS,20057.21827070358,439.0
20235,2020-11-25,DRREDDY,0.10004903782016242,4806.2998046875,LARGE,PHARMA,20009.807564032482,4.0
20236,2020-11-25,BLISSGVS,0.09983711016612086,164.9499969482422,SMALLCAP,PHARMA,19967.42203322417,121.0
20237,2020-11-25,JAICORPLTD,0.09957182154801347,90.3000030517578,SMALLCAP,INDUSTRIAL MANUFACTURING,19914.364309602694,221.0
20238,2020-11-25,HEROMOTOCO,0.09937880798913028,3008.75,LARGE,AUTOMOBILE,19875.761597826055,7.0
20239,2020-11-25,ADANIGREEN,0.09909363222874959,1144.9000244140625,LARGE,POWER,19818.72644574992,17.0
20225,2020-11-24,SCI,0.09993995022071858,52.29999923706055,SMALLCAP,SERVICES,19987.990044143717,382.0
20220,2020-11-24,CHALET,0.10068297255624852,149.4499969482422,SMALLCAP,SERVICES,20136.594511249703,135.0
20221,2020-11-24,BEL,0.10062345677544399,107.6999969482422,MIDCAP,INDUSTRIAL MANUFACTURING,20124.6913550888,187.0
20222,2020-11-24,GMDCLTD,0.10025719183782901,46.1500015258789,SMALLCAP,METALS,20051.438367565803,434.0
20223,2020-11-24,HINDCOPPER,0.10017479665957542,38.79999923706055,SMALLCAP,METALS,20034.959331915084,516.0
20224,2020-11-24,BLISSGVS,0.1001528829983758,161.8000030517578,SMALLCAP,PHARMA,20030.576599675158,124.0
20226,2020-11-24,CHENNPETRO,0.0996330878307715,87.80000305175781,SMALLCAP,OIL & GAS,19926.617566154302,227.0
20227,2020-11-24,PAGEIND,0.09959345516685547,22615.30078125,MIDCAP,TEXTILES,19918.691033371095,1.0
20228,2020-11-24,COALINDIA,0.09954511754920081,123.25,LARGE,METALS,19909.02350984016,162.0
20229,2020-11-24,FDC,0.09939708840498108,327.70001220703125,SMALLCAP,PHARMA,19879.417680996215,61.0
20214,2020-11-23,HEROMOTOCO,0.1000030336743612,3059.75,LARGE,AUTOMOBILE,20000.60673487224,7.0
20210,2020-11-23,CHALET,0.10061130576399745,152.3000030517578,SMALLCAP,SERVICES,20122.26115279949,132.0
20211,2020-11-23,NMDC,0.10059150623287963,93.5500030517578,LARGE,METALS,20118.301246575928,215.0
20212,2020-11-23,BEL,0.10031439107584303,106.0,MIDCAP,INDUSTRIAL MANUFACTURING,20062.878215168606,189.0
20213,2020-11-23,BLISSGVS,0.10001949938255149,162.5500030517578,SMALLCAP,PHARMA,20003.8998765103,123.0
20215,2020-11-23,GMDCLTD,0.0999660592908577,45.4000015258789,SMALLCAP,METALS,19993.21185817154,440.0
20216,2020-11-23,AUROPHARMA,0.09976280146255875,848.5,LARGE,PHARMA,19952.56029251175,24.0
20217,2020-11-23,STAR,0.0996016967041551,697.1500244140625,SMALLCAP,PHARMA,19920.33934083102,29.0
20218,2020-11-23,SCI,0.09957891786410825,52.54999923706055,SMALLCAP,SERVICES,19915.78357282165,379.0
20219,2020-11-23,JAICORPLTD,0.09955078854868743,91.25,SMALLCAP,INDUSTRIAL MANUFACTURING,19910.157709737487,218.0
20209,2020-11-20,HEROMOTOCO,0.09940313209700255,2998.64990234375,LARGE,AUTOMOBILE,19880.62641940051,7.0
20208,2020-11-20,VTL,0.09944728408616585,828.3499755859375,SMALLCAP,TEXTILES,19889.45681723317,24.0
20207,2020-11-20,STAR,0.09958673453830838,710.4000244140625,SMALLCAP,PHARMA,19917.346907661675,28.0
20206,2020-11-20,AUROPHARMA,0.09963306107473242,832.1500244140625,LARGE,PHARMA,19926.612214946486,24.0
20205,2020-11-20,JAICORPLTD,0.09973433715401545,89.0999984741211,SMALLCAP,INDUSTRIAL MANUFACTURING,19946.86743080309,224.0
20204,2020-11-20,SCI,0.10001548957972467,52.75,SMALLCAP,SERVICES,20003.097915944934,379.0
20203,2020-11-20,BEL,0.10009286439779891,108.3499984741211,MIDCAP,INDUSTRIAL MANUFACTURING,20018.572879559782,185.0
20202,2020-11-20,GMDCLTD,0.10038775170345138,45.54999923706055,SMALLCAP,METALS,20077.550340690275,441.0
20201,2020-11-20,NMDC,0.10070221855944453,93.4499969482422,LARGE,METALS,20140.443711888907,216.0
20200,2020-11-20,CHALET,0.10099712680935588,152.39999389648438,SMALLCAP,SERVICES,20199.425361871177,133.0
20191,2020-11-19,SCI,0.10056795963388875,52.45000076293945,SMALLCAP,SERVICES,20113.59192677775,383.0
20192,2020-11-19,HEROMOTOCO,0.10046177237566224,2988.5,LARGE,AUTOMOBILE,20092.354475132448,7.0
20195,2020-11-19,NESTLEIND,0.10008092470293624,16934.19921875,LARGE,CONSUMER GOODS,20016.18494058725,1.0
20190,2020-11-19,BOSCHLTD,0.10126698438411677,11927.5,LARGE,AUTOMOBILE,20253.396876823354,2.0
20194,2020-11-19,BEL,0.10011168987049879,103.0999984741211,MIDCAP,INDUSTRIAL MANUFACTURING,20022.33797409976,194.0
20193,2020-11-19,CHALET,0.10020923383817103,155.3000030517578,SMALLCAP,SERVICES,20041.846767634204,129.0
20196,2020-11-19,ADANIGREEN,0.09948056983006663,1083.5,LARGE,POWER,19896.113966013327,18.0
20197,2020-11-19,MINDACORP,0.09935601484877245,70.34999847412111,SMALLCAP,AUTOMOBILE,19871.20296975449,282.0
20198,2020-11-19,JAICORPLTD,0.0993064059527107,90.3499984741211,SMALLCAP,INDUSTRIAL MANUFACTURING,19861.28119054214,220.0
20199,2020-11-19,AUROPHARMA,0.09915844456317664,828.9049072265625,LARGE,PHARMA,19831.688912635327,24.0
20184,2020-11-18,CHALET,0.10013717792505321,154.3000030517578,SMALLCAP,SERVICES,20027.43558501064,130.0
20180,2020-11-18,BOSCHLTD,0.1008061878218128,11501.7998046875,LARGE,AUTOMOBILE,20161.23756436256,2.0
20181,2020-11-18,GMDCLTD,0.10058604156540563,46.25,SMALLCAP,METALS,20117.208313081126,435.0
20182,2020-11-18,SCI,0.10021476518250255,52.4000015258789,SMALLCAP,SERVICES,20042.953036500512,382.0
20183,2020-11-18,NESTLEIND,0.1001533568781272,16872.599609375,LARGE,CONSUMER GOODS,20030.67137562544,1.0
20185,2020-11-18,AUROPHARMA,0.09983277501654095,833.7476196289062,LARGE,PHARMA,19966.55500330819,24.0
20186,2020-11-18,MINDACORP,0.09972484519071743,69.80000305175781,SMALLCAP,AUTOMOBILE,19944.96903814349,286.0
20187,2020-11-18,JAICORPLTD,0.09963938689056041,90.5500030517578,SMALLCAP,INDUSTRIAL MANUFACTURING,19927.877378112084,220.0
20188,2020-11-18,HEROMOTOCO,0.09949642566310546,2983.0,LARGE,AUTOMOBILE,19899.28513262109,7.0
20189,2020-11-18,ADANIGREEN,0.09940903786617432,1080.949951171875,LARGE,POWER,19881.807573234863,18.0
20174,2020-11-17,NESTLEIND,0.09993088445017002,16982.80078125,LARGE,CONSUMER GOODS,19986.176890034003,1.0
20170,2020-11-17,BOSCHLTD,0.1010532406355339,11621.2001953125,LARGE,AUTOMOBILE,20210.648127106782,2.0
20171,2020-11-17,SCI,0.10083702383407508,52.95000076293945,SMALLCAP,SERVICES,20167.404766815016,381.0
20172,2020-11-17,SUPPETRO,0.10044160539515554,281.14999389648443,SMALLCAP,CHEMICALS,20088.321079031106,71.0
20173,2020-11-17,HINDCOPPER,0.10032442380545874,36.70000076293945,SMALLCAP,METALS,20064.884761091747,547.0
20175,2020-11-17,GRINDWELL,0.09989460996907383,554.3499755859375,SMALLCAP,INDUSTRIAL MANUFACTURING,19978.921993814765,36.0
20177,2020-11-17,ADANIGREEN,0.09934403042909455,1058.449951171875,LARGE,POWER,19868.80608581891,19.0
20178,2020-11-17,PHILIPCARB,0.0992571671033993,155.60000610351562,SMALLCAP,CHEMICALS,19851.43342067986,128.0
20179,2020-11-17,VENKEYS,0.09921443161969525,1555.0,SMALLCAP,CONSUMER GOODS,19842.88632393905,13.0
20176,2020-11-17,HEROMOTOCO,0.09970258275834368,3031.300048828125,LARGE,AUTOMOBILE,19940.516551668734,7.0
20165,2020-11-13,PETRONET,0.09978502285197081,246.49212646484366,LARGE,OIL & GAS,19957.00457039416,81.0
20169,2020-11-13,ADANIGREEN,0.0996188847659943,989.3499755859376,LARGE,POWER,19923.77695319886,20.0
20168,2020-11-13,VRLLOG,0.0996315443850806,165.5,SMALLCAP,SERVICES,19926.30887701612,120.0
20167,2020-11-13,JAICORPLTD,0.09968427329906447,87.3499984741211,SMALLCAP,INDUSTRIAL MANUFACTURING,19936.854659812896,228.0
20166,2020-11-13,SUPPETRO,0.09970053086138428,281.29998779296875,SMALLCAP,CHEMICALS,19940.106172276857,71.0
20164,2020-11-13,SCHNEIDER,0.10006487642951165,75.25,SMALLCAP,INDUSTRIAL MANUFACTURING,20012.97528590233,266.0
20163,2020-11-13,GMDCLTD,0.10024401421623544,42.79999923706055,SMALLCAP,METALS,20048.80284324709,468.0
20162,2020-11-13,BOSCHLTD,0.1002902991301924,11738.2998046875,LARGE,AUTOMOBILE,20058.05982603848,2.0
20161,2020-11-13,SCI,0.10033286757160481,52.25,SMALLCAP,SERVICES,20066.573514320964,384.0
20160,2020-11-13,CHALET,0.10064768648896129,141.75,SMALLCAP,SERVICES,20129.537297792256,142.0
20151,2020-11-12,SCHNEIDER,0.10060464204439473,72.5999984741211,SMALLCAP,INDUSTRIAL MANUFACTURING,20120.928408878946,277.0
20152,2020-11-12,SCI,0.10050440609123855,51.95000076293945,SMALLCAP,SERVICES,20100.88121824771,387.0
20154,2020-11-12,GRAPHITE,0.09987006780010993,184.1000061035156,SMALLCAP,INDUSTRIAL MANUFACTURING,19974.013560021987,108.0
20150,2020-11-12,COALINDIA,0.10062697677281748,114.95964813232422,LARGE,METALS,20125.395354563498,175.0
20153,2020-11-12,BOSCHLTD,0.10016114601854617,11895.2001953125,LARGE,AUTOMOBILE,20032.229203709234,2.0
20155,2020-11-12,ADANIGREEN,0.09976637096638413,942.3499755859376,LARGE,POWER,19953.274193276826,21.0
20156,2020-11-12,GRINDWELL,0.09968579713814354,542.0999755859375,SMALLCAP,INDUSTRIAL MANUFACTURING,19937.15942762871,37.0
20157,2020-11-12,SUPPETRO,0.0996675761480569,279.10000610351557,SMALLCAP,CHEMICALS,19933.515229611377,71.0
20158,2020-11-12,NMDC,0.09957464188484531,91.0500030517578,LARGE,METALS,19914.928376969063,219.0
20159,2020-11-12,GMDCLTD,0.09953837513546311,42.349998474121094,SMALLCAP,METALS,19907.675027092624,470.0
20145,2020-11-11,STAR,0.09999117691724585,625.5499877929688,SMALLCAP,PHARMA,19998.23538344917,32.0
20140,2020-11-11,SCHNEIDER,0.10066046562405996,71.5999984741211,SMALLCAP,INDUSTRIAL MANUFACTURING,20132.093124811992,281.0
20141,2020-11-11,ADANIGREEN,0.10038600035260271,897.5499877929688,LARGE,POWER,20077.200070520543,22.0
20142,2020-11-11,CADILAHC,0.1002593870660081,416.45001220703125,LARGE,PHARMA,20051.87741320162,48.0
20143,2020-11-11,SCI,0.10023403776601968,52.1500015258789,SMALLCAP,SERVICES,20046.807553203937,384.0
20144,2020-11-11,GRAPHITE,0.1000983932851429,183.3000030517578,SMALLCAP,INDUSTRIAL MANUFACTURING,20019.67865702858,109.0
20146,2020-11-11,3MINDIA,0.09985100286507562,20205.599609375,MIDCAP,SERVICES,19970.200573015125,1.0
20147,2020-11-11,SUPPETRO,0.09977989477974034,274.20001220703125,SMALLCAP,CHEMICALS,19955.978955948067,73.0
20148,2020-11-11,WABCOINDIA,0.09943543094557152,4796.85009765625,MIDCAP,AUTOMOBILE,19887.086189114303,4.0
20149,2020-11-11,GEPIL,0.09930421039853318,226.3999938964844,SMALLCAP,INDUSTRIAL MANUFACTURING,19860.842079706636,88.0
20134,2020-11-10,CHALET,0.09995706264030868,145.0,SMALLCAP,SERVICES,19991.412528061737,138.0
20130,2020-11-10,ADANIGREEN,0.10040157017326781,854.8499755859375,LARGE,POWER,20080.314034653562,23.0
20131,2020-11-10,WABCOINDIA,0.10023522312466007,4791.2001953125,MIDCAP,AUTOMOBILE,20047.044624932016,4.0
20132,2020-11-10,AEGISCHEM,0.1002330637714528,205.0500030517578,SMALLCAP,OIL & GAS,20046.61275429056,98.0
20133,2020-11-10,GRAPHITE,0.09996615542909605,181.6000061035156,SMALLCAP,INDUSTRIAL MANUFACTURING,19993.23108581921,110.0
20135,2020-11-10,SCHNEIDER,0.09992260320986672,70.69999694824219,SMALLCAP,INDUSTRIAL MANUFACTURING,19984.520641973344,283.0
20136,2020-11-10,BOSCHLTD,0.09990329982538952,12000.099609375,LARGE,AUTOMOBILE,19980.659965077903,2.0
20137,2020-11-10,HINDCOPPER,0.09988661104812424,35.20000076293945,SMALLCAP,METALS,19977.322209624846,568.0
20138,2020-11-10,SUPPETRO,0.0998241896067401,275.04998779296875,SMALLCAP,CHEMICALS,19964.83792134802,73.0
20139,2020-11-10,ALEMBICLTD,0.09967022117109413,88.5999984741211,SMALLCAP,PHARMA,19934.044234218825,225.0
20129,2020-11-09,SCHNEIDER,0.09972536269824706,68.94999694824219,SMALLCAP,INDUSTRIAL MANUFACTURING,19945.072539649413,289.0
20128,2020-11-09,LEMONTREE,0.0997818643331493,28.10000038146973,SMALLCAP,SERVICES,19956.37286662986,710.0
20127,2020-11-09,HINDCOPPER,0.09979132875532501,34.950000762939446,SMALLCAP,METALS,19958.265751065002,571.0
20126,2020-11-09,VRLLOG,0.09988492003207966,156.85000610351562,SMALLCAP,SERVICES,19976.984006415933,127.0
20125,2020-11-09,SUPPETRO,0.10003262782045011,274.14999389648443,SMALLCAP,CHEMICALS,20006.52556409002,73.0
20124,2020-11-09,AEGISCHEM,0.10007929275720358,203.0,SMALLCAP,OIL & GAS,20015.858551440717,99.0
20123,2020-11-09,CHALET,0.10013299487922613,140.9499969482422,SMALLCAP,SERVICES,20026.598975845223,142.0
20122,2020-11-09,BOSCHLTD,0.1001471780182358,11699.0,LARGE,AUTOMOBILE,20029.43560364716,2.0
20121,2020-11-09,ADANIGREEN,0.10017063475419319,899.3499755859375,LARGE,POWER,20034.12695083864,22.0
20120,2020-11-09,3MINDIA,0.10025379595189021,20427.19921875,MIDCAP,SERVICES,20050.75919037804,1.0
20111,2020-11-06,CHALET,0.10028890265892983,138.44999694824222,SMALLCAP,SERVICES,20057.780531785964,145.0
20112,2020-11-06,3MINDIA,0.10021115023226221,20183.099609375,MIDCAP,SERVICES,20042.23004645244,1.0
20114,2020-11-06,LEMONTREE,0.09993340935513303,27.60000038146973,SMALLCAP,SERVICES,19986.681871026605,724.0
20110,2020-11-06,ADANIGREEN,0.10029257843028488,860.0,LARGE,POWER,20058.515686056977,23.0
20113,2020-11-06,CHENNPETRO,0.10008735793619591,75.1500015258789,SMALLCAP,OIL & GAS,20017.471587239183,266.0
20115,2020-11-06,SCHNEIDER,0.0998707749881643,70.30000305175781,SMALLCAP,INDUSTRIAL MANUFACTURING,19974.15499763286,284.0
20116,2020-11-06,KALPATPOWR,0.09987076394532468,254.6000061035156,SMALLCAP,POWER,19974.152789064938,78.0
20117,2020-11-06,NESTLEIND,0.09982233326700765,17006.69921875,LARGE,CONSUMER GOODS,19964.46665340153,1.0
20118,2020-11-06,GMDCLTD,0.0998128946027941,42.25,SMALLCAP,METALS,19962.578920558823,472.0
20119,2020-11-06,WABCOINDIA,0.09980983458390343,4867.0,MIDCAP,AUTOMOBILE,19961.966916780686,4.0
20104,2020-11-05,KSB,0.10003686636246034,460.7999877929688,SMALLCAP,INDUSTRIAL MANUFACTURING,20007.37327249207,43.0
20100,2020-11-05,CHALET,0.10024725227558794,138.69999694824222,SMALLCAP,SERVICES,20049.45045511759,145.0
20101,2020-11-05,ADANIGREEN,0.10017719505469723,854.5999755859375,LARGE,POWER,20035.439010939444,23.0
20102,2020-11-05,3MINDIA,0.10016189617770284,20214.19921875,MIDCAP,SERVICES,20032.379235540568,1.0
20103,2020-11-05,JAICORPLTD,0.10010076744715132,83.25,SMALLCAP,INDUSTRIAL MANUFACTURING,20020.153489430264,240.0
20105,2020-11-05,SCI,0.09991676098043964,51.099998474121094,SMALLCAP,SERVICES,19983.352196087926,391.0
20106,2020-11-05,HEG,0.0998685181193974,701.8499755859375,SMALLCAP,INDUSTRIAL MANUFACTURING,19973.70362387948,28.0
20107,2020-11-05,WABCOINDIA,0.09983821181195657,4898.10009765625,MIDCAP,AUTOMOBILE,19967.642362391314,4.0
20108,2020-11-05,KALPATPOWR,0.09982928721666691,250.8500061035156,SMALLCAP,POWER,19965.85744333338,80.0
20109,2020-11-05,HINDCOPPER,0.0998232445539398,34.5,SMALLCAP,METALS,19964.64891078796,579.0
20095,2020-11-04,ADANIGREEN,0.09999854635406714,840.9000244140625,LARGE,POWER,19999.70927081343,24.0
20090,2020-11-04,DALBHARAT,0.10040351782404028,831.4000244140625,MIDCAP,CEMENT & CEMENT PRODUCTS,20080.703564808056,24.0
20091,2020-11-04,SCI,0.100250209166458,49.95000076293945,SMALLCAP,SERVICES,20050.041833291598,401.0
20092,2020-11-04,COALINDIA,0.10007412735110884,108.0865478515625,LARGE,METALS,20014.825470221767,185.0
20093,2020-11-04,WABCOINDIA,0.10006550611337975,4863.64990234375,MIDCAP,AUTOMOBILE,20013.10122267595,4.0
20094,2020-11-04,3MINDIA,0.10003894039382653,19619.80078125,MIDCAP,SERVICES,20007.78807876531,1.0
20097,2020-11-04,CHALET,0.09978403932223759,137.89999389648438,SMALLCAP,SERVICES,19956.807864447517,145.0
20098,2020-11-04,MAHSCOOTER,0.09975284996973847,2861.050048828125,SMALLCAP,AUTOMOBILE,19950.569993947694,7.0
20099,2020-11-04,PAGEIND,0.09974679962449877,20232.2421875,MIDCAP,TEXTILES,19949.359924899753,1.0
20096,2020-11-04,KSB,0.09988546388064454,456.1499938964844,SMALLCAP,INDUSTRIAL MANUFACTURING,19977.092776128906,44.0
20084,2020-11-03,KALPATPOWR,0.0999990847511476,253.1000061035156,SMALLCAP,POWER,19999.81695022952,79.0
20089,2020-11-03,CHALET,0.09975618908309689,139.55000305175778,SMALLCAP,SERVICES,19951.237816619378,143.0
20088,2020-11-03,TATAMOTORS,0.09979670265650951,134.10000610351562,LARGE,AUTOMOBILE,19959.340531301903,149.0
20087,2020-11-03,BOSCHLTD,0.0998563781057387,11820.7998046875,LARGE,AUTOMOBILE,19971.275621147743,2.0
20086,2020-11-03,PAGEIND,0.09988036936260901,19594.896484375,MIDCAP,TEXTILES,19976.073872521803,1.0
20085,2020-11-03,ADANIGREEN,0.0999706362449094,830.4000244140625,LARGE,POWER,19994.12724898188,24.0
20083,2020-11-03,COALINDIA,0.10004100007445277,109.6871337890625,LARGE,METALS,20008.200014890554,182.0
20082,2020-11-03,NMDC,0.10014213390811155,85.44999694824219,LARGE,METALS,20028.42678162231,234.0
20081,2020-11-03,SCI,0.10018201112816452,51.25,SMALLCAP,SERVICES,20036.402225632904,391.0
20080,2020-11-03,DALBHARAT,0.10037549468526016,839.9500122070312,MIDCAP,CEMENT & CEMENT PRODUCTS,20075.098937052033,24.0
20072,2020-11-02,GRAPHITE,0.10013400489743852,174.75,SMALLCAP,INDUSTRIAL MANUFACTURING,20026.800979487703,115.0
20073,2020-11-02,ADANIGREEN,0.10010327599873667,859.2000122070312,LARGE,POWER,20020.655199747333,23.0
20074,2020-11-02,SCI,0.10009216617255662,50.1500015258789,SMALLCAP,SERVICES,20018.433234511325,399.0
20071,2020-11-02,KALPATPOWR,0.10014249440410558,249.8500061035156,SMALLCAP,POWER,20028.498880821116,80.0
20070,2020-11-02,VRLLOG,0.10023180389305766,149.25,SMALLCAP,SERVICES,20046.36077861153,134.0
20075,2020-11-02,NMDC,0.10006685212597398,84.1500015258789,LARGE,METALS,20013.370425194797,238.0
20076,2020-11-02,PAGEIND,0.1000080843170597,19574.48828125,MIDCAP,TEXTILES,20001.61686341194,1.0
20078,2020-11-02,LEMONTREE,0.09965669413577938,27.149999618530273,SMALLCAP,SERVICES,19931.338827155876,734.0
20079,2020-11-02,VTL,0.09962244611773391,765.9000244140625,SMALLCAP,TEXTILES,19924.48922354678,26.0
20077,2020-11-02,GALAXYSURF,0.09994217793755801,1618.3499755859375,SMALLCAP,CHEMICALS,19988.4355875116,12.0
20064,2020-10-30,KALPATPOWR,0.1000313580925473,249.8999938964844,SMALLCAP,POWER,20006.27161850946,80.0
20069,2020-10-30,RCF,0.09970625314612688,42.349998474121094,SMALLCAP,FERTILISERS & PESTICIDES,19941.25062922538,471.0
20068,2020-10-30,BHARTIARTL,0.09975060056880149,433.75,LARGE,TELECOM,19950.1201137603,46.0
